brewery_name,address,phone,latitude,longitude
Borough Arms,"Dunmere, Bodmin PL31 2RD, UK",01208 73118,50.475042,-4.753054
Great Western Brewing Co.,"519 2nd Ave N, Saskatoon, SK S7K 2C6, Canada",(306) 653-4653,52.1360525,-106.6606166
"Ackhorne, The","9 St Martin's Ln, York YO1 6LR, UK",01904 671421,53.956747,-1.087268
The Washington,"1003 S Austin Ave, Georgetown, TX 78628, USA",(512) 429-1036,30.6346296,-97.6776605
Head Of Steam,"Somerset House, 36 Temple St, Birmingham B2 5DP, UK",0121 643 6824,52.4800393,-1.8990612
Hofbr√§uhaus Keller Freising,"Lankesbergstraße 5, 85356 Freising, Germany",08161 938800,48.4063116,11.7480493
Sherlock Holmes Pub,"10 Northumberland St, Charing Cross, London WC2N 5DB, UK",020 7930 2644,51.5073474,-0.125297
The Cittie Of Yorke,"22 High Holborn, Holborn, London WC1V 6BN, UK",020 7242 7670,51.5184589,-0.1127869
Brouwerij De Graal,"Industrielaan 42a, 9660 Brakel, Belgium",0494 71 87 29,50.792603,3.754568
Brouwerij Bier en Karakter,"Slypsstraat 46, 8890 Moorslede, Belgium",051 77 75 33,50.873376,3.083177
Les Brasseurs Du Temps,"170 Rue Montcalm, Gatineau, QC J8X 2M2, Canada",(819) 205-4999,45.429779,-75.7268295
Crate Brewery,"Unit 7 Queen's Yard, Hackney Wick, London E9 5EN, UK",020 8533 3331,51.5429612,-0.0221959
Horsforth Brewery,"Unit 1a, Station Rd, Horsforth, Leeds LS18 5NX, UK",07854 078330,53.8463493,-1.6316407
Guinness Tavern,"58 Rue des Lombards, 75001 Paris, France",01 83 06 61 01,48.8600235,2.3479354
Dark Woods Brewing,"4720 50 St, Innisfail, AB T4G 1P8, Canada",(403) 227-3630,52.0279345,-113.9438912
Carlsberg Bulgaria,"София, жк. Младост 4, Бизнес Парк София, Сграда 10 1766, 1766 ж.к. Младост 4, София, Bulgaria",02 917 9260,42.6259049,23.376698
The Local Gastropub,"2610 Guadalupe St, Austin, TX 78705, USA",(512) 478-2337,30.291529,-97.741392
De Bierboom,"Langestraat 73, 8000 Brugge, Belgium",050 34 99 36,51.21062,3.235581
Alewife Brewery,"5-14 51st Ave, Long Island City, NY 11101, USA",(718) 937-7494,40.7421646,-73.9560928
Korrigane - Brasserie Artisanale,"380 Rue Dorchester, Québec, QC G1K 6A7, Canada",(418) 614-0932,46.8138105,-71.2269127
Clair De Lorraine,"Zi la pelouse, route de vaucouleurs, 55190 Void-Vacon, France",03 29 89 29 54,48.674377,5.623794
Abe Erb Brewing Co.,"15 King St S, Waterloo, ON N2J 1N9, Canada",(519) 886-4518,43.4645435,-80.5225277
Fallen Angel Brewery,"12C Reeds Farm Industrial Estate,, Roxwell Road, Writtle, Chelmsford CM1 3ST, UK",01245 767220,51.7402293,0.4159255
Brauerei Alt Dietzhof,"Dietzhof 42, 91359 Leutenbach, Germany",09199 267,49.70146,11.163292
Felsenkeller Brauerei Museum,"Burgau 15, 52156 Monschau, Germany",02472 9877530,50.5533823,6.2367904
Shambles Tavern,"7LZ, 44 Shambles, York YO1 7LX, UK",01904 633005,53.9596863,-1.0803298
Hewitt's Brewery,"979 Springdale Rd, Austin, TX 78702, USA",(512) 765-5240,30.2625264,-97.6961069
Loxley Brewery,"Wisewood Inn, 539 Loxley Rd, Loxley, Sheffield S6 6RR, UK",0114 233 4310,53.404135,-1.533161
Bacchus Brewing Co.,"1/2 Christine Pl, Capalaba QLD 4157, Australia",(07) 3823 2828,-27.5312755,153.2046714
Schlossbrauerei Stein Wiskott GmbH & Co. KG,"Schloßhof 2, 83371 Traunreut, Germany",08621 98320,47.9869386,12.5479256
"Merchants Inn, The","5 Little Church St, Rugby CV21 3AW, UK",01788 571119,52.3713166,-1.2614392
Landbierparadies,"Sterzinger Str. 4, 90461 Nürnberg, Germany",0911 4334722,49.428808,11.09183
Le Drunken,"19 Rue Girard, 93100 Montreuil, France",09 72 84 41 15,48.8571248,2.4338166
Espina De Ferro,"Carrer del Migdia, 18, 08788 Vilanova del Camí, Barcelona, Spain",686 37 32 15,41.5706503,1.6366539
Fox & Goose,"1001 R St, Sacramento, CA 95811, USA",(916) 443-8825,38.5715893,-121.4969745
Barkerville Brewing Co.,"185 Davie St, Quesnel, BC V2J 2S8, Canada",(778) 414-2739,52.9752352,-122.4931044
Cervejaria Santamate,"Santa Maria - RS, Brazil",(55) 3015-3055,-29.775739,-53.783097
Hochstiftliches Brauhaus Fulda GmbH,"Leipziger Str. 12, 36037 Fulda, Germany",0661 83500,50.5578755,9.6770041
Michaeligarten,"Feichtstraße 10, 81735 München, Germany",089 43552424,48.1153849,11.6383266
Cerveza Artesanal Las Llaves de San Pedro,"Calle del Arenal s/n, 47851 San Pedro de Latarce, Valladolid, Spain",691 50 77 35,41.7339991,-5.3317967
Tiroler Bauernkeller,"Salvatorgasse 6, 6060 Hall in Tirol, Austria",05223 53120,47.2812152,11.5062286
La Rallonge,"16 Rue Eugène Sue, 75018 Paris, France",01 42 59 43 24,48.891064,2.346902
The Dandy Brewing Company,"2003 11 St SE, Calgary, AB T2G 3G6, Canada",(587) 956-8836,51.035139,-114.0371571
Cervesa Lo Vilot,"Carrer de Sant Josep, 19, 25100 Almacelles, Lleida, Spain",635 40 99 99,41.7319066,0.4390095
Furnace Inn,"5745 Furnace Ave, Elkridge, MD 21075, USA",(410) 379-9336,39.2132972,-76.70285
Brauer-Vereinigung Pegnitz,"Am Buchauer Berg 4, 91257 Pegnitz, Germany",09241 4839937,49.7581857,11.5420619
Bernard Family Brewery,"5. května 1, 396 01 Humpolec, Czechia",565 300 217,49.539955,15.359784
Malton Brewery Company Limited,"Malton YO17, UK",07946 776613,54.1340016,-0.7994684
"Pivo Praha, s.r.o.","10, Podskalská 365, 128 00 Praha-Nové Město, Czechia",224 915 813,50.0696746,14.415684
Bier Markt Vom Fass,"R. Barão de Santo Ângelo, 497 - Moinhos de Vento, Porto Alegre - RS, 90570-090, Brazil",(51) 3574-0927,-30.02174,-51.203462
Alley Kat Brewing Company,"9929 60 Ave NW, Edmonton, AB T6E 0C7, Canada",(780) 436-8922,53.4952782,-113.4881218
Slowbeer Fitzroy,"351 Smith St, Fitzroy VIC 3065, Australia",(03) 9939 6634,-37.798475,144.984156
Highway 97 Brewery,"954 Eckhardt Ave W, Penticton, BC V2A 2C1, Canada",(250) 493-0323,49.4942209,-119.6099087
Miles Market,"28560 Miles Rd, Solon, OH 44139, USA",(440) 248-5222,41.4241142,-81.4766387
Brouwerij Van Honsebrouck N.V.,"Ingelmunstersestraat 46, 8870 Izegem, Belgium",051 33 51 60,50.9223622,3.2353353
Bayura Cerveza Artesano Asturiano,"Calle Antonio Gaudí y Cornet, 165 Nave 3, Polígono Industrial de Roces, 4, 33211 Gijón, Asturias, Spain",662 61 49 40,43.5081274,-5.6901441
Brouwerij Bockor N.V. / Brouwerij Omer Vander Ghinste,"Brouwtorenstraat 5, 8510 Kortrijk, Belgium",056 23 51 71,50.7766437,3.2785245
Craft Beer Lager,"23455 Ranch to Market Rd 150, Dripping Springs, TX 78620, USA",(512) 829-5323,30.1651041,-98.0847108
Cerveza Artesanal Gilbert,"Cto Chico km 24, San Carlos de Bariloche, Río Negro, Argentina",0294 445-4292,-41.0736564,-71.5304244
Poller Fischerhaus,"Weidenweg 46, 51105 Köln, Germany",0221 8291322,50.9023716,6.9918825
Biergarten: Emp√≥rio & Bar,"79 Rainey St, Austin, TX 78701, USA",(512) 386-1656,30.2589044,-97.7384231
Roebuck,"4412 Spicewood Springs Rd, Austin, TX 78759, USA",(512) 459-8429,30.3735373,-97.7575863
Station Buffet Bar,"29 High St, Elie, Leven KY9 1BZ, UK",01333 330972,56.1907005,-2.8180668
SOMA Beer,"1150 Howard St, San Francisco, CA 94103, USA",(415) 863-3940,37.777171,-122.41073
La Succursale Brasserie Artisanale,"3188 Rue Masson, Montréal, QC H1Y 1Y1, Canada",(514) 508-1615,45.5501776,-73.5734308
Brasserie Artisanale Du Jorat,"Rue des Artisans 7, 1088 Ropraz, Switzerland",021 991 31 45,46.5990887,6.7570103
Polar Park Brewing Company,"10416 80 Ave NW, Edmonton, AB T6E 5T7, Canada",(778) 229-7445,53.5163473,-113.4986636
Laitilan Wirvoitusjuomatehdas,"Limonaadikuja 4, 23800 Laitila, Finland",02 856526,60.8789596,21.6840583
Dartmoor Brewery,"Dartmoor National Park, Station Rd, Princetown, Yelverton PL20 6QX, UK",01822 890789,50.5443716,-3.994816
Restaurant U Bonaparta,"29, Nerudova 242, 118 00 Praha-Malá Strana, Czechia",257 531 225,50.0884073,14.3987028
Brauerei Franz Xaver Glossner,"Schwesterhausgasse 8-16, 92318 Neumarkt in der Oberpfalz, Germany",09181 2340,49.2787096,11.4619652
In Den Rozenkrans,"Abdij Vlierbeek 14, 3010 Leuven, Belgium",016 25 63 03,50.89207,4.734133
Brasserie Des Monts D'Auvergne,"Aire des Volcans d'Auvergne - Autoroute A71, 63440 Champs, France",04 73 33 00 43,46.058377,3.112277
Mary Gilhooley's Irish Pub and Restaurant,"Woodlark Street &, Keen St, Lismore NSW 2480, Australia",(02) 6622 2924,-28.8075561,153.2792829
Peveril Of The Peak,"127 Great Bridgewater St, Manchester M1 5JQ, UK",0161 236 6364,53.4749347,-2.2446475
Highlander Brew Co.,"309 B HWY 124, South River, ON P0A 1X0, Canada",(705) 792-0808,45.8384815,-79.3775963
Whey Pat Tavern,"1 Bridge St, St Andrews KY16 9EX, UK",01334 477740,56.3385639,-2.8012742
Brauerei Gasthof Zum Goldenen Engel,"Raiffeisenstraße 4, 89367 Waldstetten, Germany",08223 1274,48.349178,10.2945349
Bier Circus,"Rue de l'Enseignement 57, 1000 Bruxelles, Belgium",02 218 00 34,50.8486748,4.3649239
Craft Country Brewery,"23455 Ranch to Market Rd 150, Dripping Springs, TX 78620, USA",(512) 829-5323,30.1651041,-98.0847108
The Royal Hotel - Clifton Hill,"41 Spensley St, Clifton Hill VIC 3068, Australia",(03) 9489 8716,-37.7888869,144.9973978
Zerep Carbonicas y Aguas,"Calle las Carrizas, 92, 24010 San Andrés del Rabanedo, León, Spain",987 84 71 12,42.6134067,-5.6118746
Brasserie La Frivole,"6 Route de Rontalon, 69850 Saint-Martin-en-Haut, France",09 86 79 88 01,45.6579374,4.5660053
Brauhaus Hartmannsdorf GmbH,"Chemnitzer Str. 5, 09232 Hartmannsdorf, Germany",03722 71910,50.88689,12.80284
The Beagle Pub,"85 C F J Blvd, Johnson City, NY 13790, USA",(607) 797-1222,42.1179833,-75.9500118
The Raven,"310 North St, Houston, TX 77009, USA",(832) 925-7585,29.7857048,-95.3679567
Brouwerij Kortrijk-Dutsel,"Leuvensebaan 219, 3220 Holsbeek, Belgium",0473 83 94 63,50.9135067,4.7309465
Swords Select,"326, Stall 73/322 Coventry St, South Melbourne VIC 3205, Australia",(03) 9645 0641,-37.8325168,144.9564127
Barum Brewery Limited,"Reform St, Pilton, Barnstaple EX31 1PD, UK",01271 329994,51.0854751,-4.0622452
Den Haas,"Brakenstraat 2, 5555 CL Valkenswaard, Netherlands",040 201 3132,51.3522575,5.4652489
Straffordshire Brewery,"Unit 2 Harrison Way, Cheddleton, Leek ST13 7EF, UK",01538 361919,53.068915,-2.0333158
Pivo Microbrewery,"Asklipiou 36, Nicosia 1011, Cyprus",22 377088,35.1742597,33.3633505
Atom Beers,"Malmo Rd, Hull HU7 0YF, UK",01482 820572,53.776914,-0.347018
5 Vines,"31761 Camino Capistrano #11, San Juan Capistrano, CA 92675, USA",(949) 800-9145,33.5014067,-117.6632577
Last Drop Brewery,"507 Nicholson Rd, Canning Vale WA 6155, Australia",(08) 9456 4228,-32.0667923,115.9321455
Privatbrauerei Waldhaus,"Waldhaus 1, 79809 Weilheim, Germany",07755 92220,47.6834226,8.1570664
Devassa (Centro),"R. do Rosário, 90 - A - Centro, Rio de Janeiro - RJ, 20041-002, Brazil",(21) 2253-9624,-22.9023919,-43.1773138
Vereinsbrauerei Greiz,"Lindenstraße 60, 07973 Greiz, Germany",03661 6100,50.6546455,12.2153313
Junkyard,"301 S Heatherwilde Blvd #2334, Pflugerville, TX 78660, USA",(512) 430-5191,30.4447425,-97.6390619
Hemmingway's Brewery,"Crystalbrook Superyacht Marina, 44 Wharf St, Port Douglas QLD 4877, Australia",(07) 4099 6663,-16.4847222,145.4611111
Gaebel's Brewhouse & Offsale,"300 McDonald St, Regina, SK S4N 7M2, Canada",(306) 721-0000,50.4740458,-104.5804828
Cervejaria Lund,"R. José Roberto Vitorazzi, 325 - Nova Aliança, Ribeirão Preto - SP, 14026-575, Brazil",(16) 3621-5915,-21.214326,-47.823146
Beily‚Äôs Ultralounge / Beer & Wine Store,"10001 Research Blvd Ste 300, Austin, TX 78759, USA",(512) 340-9997,30.391639,-97.744455
Paul Ullrich,"Olbernhauer Str. 35, 09544 Neuhausen/Erzgebirge, Germany",037361 4660,50.6649542,13.4393507
Mateo & Bernabe,"Soto Galo, 3 (Papyrus 19R), 26009 Logroño, La Rioja, Spain",600 33 31 79,42.468387,-2.410823
Cannery Brewing Company,"95 Prescott Ave, Monterey, CA 93940, USA",(831) 643-2722,36.6155271,-121.9007808
BrewDog Southampton,"18A Upper Bannister St, Southampton SO15 2EF, UK",023 8022 0895,50.9132566,-1.4055496
Brewberry Bar,"11 Rue du Pot de Fer, 75005 Paris, France",06 62 46 75 13,48.8428911,2.348511
LPG Bar & Cafe,"162 Jiangxi Rd, Shinan Qu, Qingdao Shi, Shandong Sheng, China, 266034",0532 8593 6566,36.0686637,120.4086105
Brauerei Und Gasthaus Zum Stefanus,"Mennrath 59, 41179 Mönchengladbach, Germany",02161 580154,51.137341,6.384429
Lord Moon Of The Mall,"16-18 Whitehall, Westminster, London SW1A 2DY, UK",020 7839 7701,51.5064796,-0.1274191
Schladminger Brau GmbH,"Hammerfeldweg 163, 8970 Schladming, Austria",03687 225910,47.3903042,13.6850037
Kraftbierwerkstatt,"Otto-Lilienthal-Straße 24, 71034 Böblingen, Germany",07031 649080,48.6853007,8.9847986
Brauerei Heinrich Reissdorf,"Emil-Hoffmann-Straße 4-10, 50996 Köln, Germany",02236 96550,50.8760703,6.9949725
Brouwerij Maesschalck,"Kunstenaarstraat, 9040 Gent, Belgium",0478 40 65 52,51.0513986,3.746552
Station Ho.st,"1494 Rue Ontario E, Montréal, QC H2L 1S3, Canada",(514) 564-4678,45.5240596,-73.5603809
Fiddlers Green Irish Bar,"259 E State St #1013, Kingston, PA 18704, USA",(570) 714-3220,41.2635016,-75.9266973
Brasserie de l'Abbaye du Val-Dieu,"Val Dieu 225, 4880 Aubel, Belgium",087 68 75 87,50.6978711,5.8050973
The Jack Horner,"234-236 Tottenham Court Rd, Bloomsbury, London W1T 7QN, UK",020 7636 2868,51.5187432,-0.1321834
William Street Beer Co.,"975 Elgin St W, Cobourg, ON K9A 5J3, Canada",(289) 252-2225,43.9713891,-78.1942834
Brauhaus Wittenberg GmbH,"Markt 7, 06886 Lutherstadt Wittenberg, Germany",03491 433130,51.8655167,12.6435497
The Pier,"14010 Us Hwy 183N, Suite 200, Austin, TX 78717, USA",(512) 918-1322,30.4732698,-97.8000959
Royal Mile Whiskies London Shop,"3 Bloomsbury St, Bloomsbury, London WC1B 3QE, UK",020 7436 4763,51.5171444,-0.127292
Brasserie Du Faucigny,"805 Rue de l'Industrie ZA, 74250 Viuz-en-Sallaz, France",06 74 67 07 52,46.1403235,6.3899931
The Langley Tap,"41 The Common, Langley Burrell, Chippenham SN15 4LQ, UK",01249 652707,51.4758094,-2.0974284
Brauerei Plank GmbH,"Marktpl. 1, 93164 Laaber, Germany",09498 8707,49.0652643,11.8861502
Paulaner im roten Ochsen,"Thurnmarkt 7, 50676 Köln, Germany",0221 2403224,50.9345106,6.9627387
Teme Valley Brewery,"Bromyard Rd, Knightwick, Worcester WR6 5PH, UK",01886 821235 x209,52.202206,-2.392014
Hotel CBD,"52 King St, Sydney NSW 2000, Australia",(02) 8297 7000,-33.8685584,151.2058807
Corvedale Brewery,"Corfton, Craven Arms SY7 9DF, UK",01584 861239,52.4611111,-2.7436111
Privatbrauerei Hoepfner,"Haid-und-Neu-Straße 18, 76131 Karlsruhe, Germany",0721 61830,49.0123086,8.4270148
Errant Brewery,"Arch 19, Newcastle upon Tyne NE1 3PG, UK",07736 333303,54.9658459,-1.6205926
The Pilcrow,"Hanover St, Manchester M60 0AB, UK",0161 834 4989,53.4868458,-2.2401032
Newfoundland Labrador Liquor Corporation - Howley Estates,"10 Elizabeth Ave, St. John's, NL A1A 1W4, Canada",(709) 724-1291,47.5873474,-52.7076399
"Cairngorm Brewery Company, The","Dalfaber Dr, Aviemore PH22 1ST, UK",01479 812222,57.2009284,-3.8201952
Kolar,"446 Swenson Dr, Hutto, TX 78634, USA",(818) 681-7065,30.5397307,-97.5444695
La Mare Au Diable,"151 Rue King Ouest, Sherbrooke, QC J1H 5B7, Canada",(819) 562-1001,45.400905,-71.8916509
Ganter Brauereiausschank,"Münsterplatz 18-20, 79098 Freiburg im Breisgau, Germany",0761 34367,47.9950935,7.8523204
Midtfyns Bryghus,"Industrivej 11-13, 5792 Årslev, Denmark",63 90 88 80,55.3067055,10.4524622
St James Tavern,"1057 N 4th St, Columbus, OH 43201, USA",(614) 294-0064,39.9846667,-82.9993778
Brasserie Etxeko Bob's Beer,"69 Rue Francis Jammes, 64240 Hasparren, France",05 59 29 70 39,43.3872957,-1.3039888
Beercatalunya SL (BeerCat),"Carrer de Sarriera, 10, 08720 Vilafranca del Penedès, Barcelona, Spain",697 96 15 52,41.3420249,1.7030968
Braugasthof Schmidt,"Lafnitz 64, 7423 Neustift an der Lafnitz, Austria",03338 23300,47.3691231,16.0205153
The Black Shire Pub,"501 Talbot St, London, ON N6A 2S4, Canada",(519) 433-7737,42.9863858,-81.2538842
Three Brothers Brewing Co.,"800 N Main St, Harrisonburg, VA 22802, USA",(540) 421-6599,38.4575,-78.8611111
Landskron Brauerei,"An der Landskronbrauerei 116, 02826 Görlitz, Germany",03581 4650,51.13994,14.9884601
Engel Brauerei,"Haller Str. 29, 74564 Crailsheim, Germany",07951 91930,49.1418824,10.0580846
Rum Runners,"13843 TX-105, Conroe, TX 77304, USA",(936) 253-6107,30.3482789,-95.5722949
The Meanwood Brewery,"Stonegate Rd, Meanwood, Leeds LS6 4HY, UK",0113 318 5821,53.8282483,-1.5659709
Guildford Arms,"1 W Register St, Edinburgh EH2 2AA, UK",0131 556 4312,55.9536857,-3.1901325
Ale & Hop,"610 Rayford Rd #642, Spring, TX 77386, USA",(281) 203-7406,30.1269321,-95.4326652
BrewDog Camden,"113 Bayham St, Camden Town, London NW1 0AG, UK",020 7284 4626,51.5384033,-0.1409052
Postmark Brewing,"55 Dunlevy Ave, Vancouver, BC V6A 1G7, Canada",(604) 699-1988,49.284319,-123.095659
Brouwerij 't Kroontje,"Hogebrug 62, 9280 Lebbeke, Belgium",0495 43 33 25,51.0072045,4.0909826
Northern Monk Brew Co.,"The Old Flax Store, Marshalls Mill, Marshall St, Holbeck, Leeds LS11 9YJ, UK",0113 243 0003,53.7907522,-1.5541416
Haus Der 100 Biere,"Kurfürstendamm 100, 10709 Berlin, Germany",030 25092901,52.4984169,13.2970819
Mondo Fritz,"3899 Boul St-Laurent, Montréal, QC H2W 1L2, Canada",(514) 281-6521,45.51634,-73.5776957
Three Daggers Brewery,"47 Westbury Rd, Edington, Westbury BA13 4PG, UK",01380 830940,51.278559,-2.098662
Brauerei Josef Greif,"Serlbacher Str. 10, 91301 Forchheim, Germany",09191 727920,49.7256641,11.0591894
The Maxwell's Plum,"1600 Grafton St, Halifax, NS B3J 2C2, Canada",(902) 423-5090,44.6457277,-63.5749359
Arri Chopperia,"Rua Hamilton de Barros Soutinho, 962 - Jatiúca, Maceió - AL, 57035-690, Brazil",(82) 3316-7335,-9.6539073,-35.7077675
The Hillsborough Hotel,"54-58 Langsett Rd, Sheffield S6 2UB, UK",0114 232 2100,53.3946056,-1.4886194
Saint Br√≠gida Irish Pub,"1905 Aldrich St #130, Austin, TX 78723, USA",(512) 580-3782,30.2981927,-97.7051854
Brasserie Vanuxeem,"Rue d'Armentières 150, 7782 Comines-Warneton, Belgium",056 58 89 23,50.7146792,2.8852335
Red Lion Inn,"6801 US-180, Mineral Wells, TX 76067, USA",(940) 325-7829,32.8112089,-98.0557675
Crooked Mile Brewing Co,"453 Ottawa St Unit 3, Almonte, ON K0A 1A0, Canada",(613) 256-7468,45.2351648,-76.1807893
BrewDog Nottingham,"20-22 Broad St, Nottingham NG1 3AL, UK",0115 958 3613,52.9544894,-1.1441804
Au Trappiste,"4 Rue Saint-Denis, 75001 Paris, France",01 42 33 08 50,48.8582579,2.3475347
Cerveza La Farota,"Av. de Andalucia, 168, 11680 Algodonales, Cádiz, Spain",667 03 12 29,36.8831718,-5.3946277
Brauerei Schwechat (Brau Union),"Mautner-Markhof-Straße 11, 2320 Schwechat, Austria",01 701400,48.1448798,16.4670303
Pivovar Falkon,"Šafaříkova 2538, 438 01 Žatec, Czechia",720 371 000,50.3242258,13.5514159
Bryggeriet Vestfyen,"Fåborgvej 4, 5610 Assens, Denmark",64 71 10 41,55.2624113,9.9022563
Bryghuset Kragelund,"Kragelund Møllevej 4, 8600 Silkeborg, Denmark",29 80 26 50,56.1942714,9.4094075
Sun Inn,"564 Main St, Bethlehem, PA 18018, USA",(610) 419-8600,40.6219187,-75.3816873
BC Liquor Stores (Signature) - Vernon,"4900 27 St #245a, Vernon, BC V1T 7G7, Canada",(250) 503-3610,50.2843029,-119.2683908
Brasserie du Renard,"Rue Léopold Vanmeerbeek 31, 1390 Grez-Doiceau, Belgium",0491 74 36 00,50.7672702,4.648665
Bierparadijs,"Wenenstraat 9, 2321 Meer, Belgium",03 315 05 11,51.4733918,4.7223369
Original Joe's Restaurant & Bar - 102 Avenue,"12520 102 Ave, Edmonton, AB T5N 0M3, Canada",(780) 452-3034,53.5434945,-113.5387172
Victoria Caledonian Brewery & Distillery,"761 Enterprise Crescent, Victoria, BC V8Z 6P7, Canada",(778) 401-0410,48.4845846,-123.3870722
Northumberland Hills Brewery,"1024 Division St, Cobourg, ON K9A 5Y5, Canada",(289) 435-2004,43.9801726,-78.1740963
Doktor Brau,"Rodovia BR 450 Km 91 - Caixa Postal 71, Congonhal - MG, 37584-000, Brazil",(35) 99755-2722,-22.1795772,-45.9945593
Kugler Alm,"Linienstraße 93, 82041 Oberhaching, Germany",089 61390120,48.036059,11.57514
TRILHA Cervejaria,"Rua Apinajés, 137 - Pompeia, São Paulo - SP, 05017-000, Brazil",(11) 4329-0193,-23.5329713,-46.6768514
Nelson Brewing Company,"512 Latimer St, Nelson, BC V1L 4T9, Canada",(250) 352-3582,49.4882187,-117.289768
The Oystercatcher,"901 Grace St NW, Coupeville, WA 98239, USA",(360) 678-0683,48.220664,-122.6870365
Tooborac Hotel & Brewery,"5115 Northern Hwy, Tooborac VIC 3522, Australia",(03) 5433 5201,-37.0420619,144.7984597
Brauerei Landsberg GmbH,"Bahnhofstraße 33, 06188 Landsberg, Germany",034602 40333,51.5289244,12.1619517
Red Cat Brewing,"Sun Valley Business Park, Unit 10, Winnall Cl, Winchester SO23 0LB, UK",01962 863423,51.0677911,-1.2957878
Herberg Vlissinghe,"Blekersstraat 2, 8000 Brugge, Belgium",050 34 37 37,51.212986,3.230195
Wykeham Arms,"75 Kingsgate St, Winchester SO23 9PE, UK",01962 853834,51.0587989,-1.3148765
Bexar County Brewery,"8, Belgic Square, Peterborough PE1 5XF, UK",07934 722584,52.576491,-0.2115918
Purtse Pruulikoda,"Sepa, 43302, Purtse küla, Lüganuse vald, Ida-Viru maakond, Eesti Vabariik,, Lüganuse vald, 43302 Ida-Viru maakond, Estonia",506 3771,59.4186165,27.014742
Zu den 3 Goldenen Kugeln,"Handelskai 94-96, 1200 Wien, Austria",01 3321133,48.240355,16.3871953
Labatt Brewing Company Ltd.,"207 Queens Quay W, Toronto, ON M5J 1A7, Canada",(416) 361-5050,43.6392865,-79.3808801
